trackName,artistName,genre,msPlayed,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
All In (feat. Jimmy Levy),NITTI,brostep,666014,0.288,0.754,6,-3.376,0,0.0476,0.0938,0,0.238,0.311,174.095,234518,4
All Is Fair in Love and Brostep,Skrillex,brostep,45034,0.581,0.925,11,-3.213,1,0.151,0.00112,0,0.406,0.269,139.982,249120,4
American Psycho (with Mae Muller feat. Trippie Redd),Marshmello,brostep,3615,0.617,0.514,9,-7.099,1,0.0722,0.0154,0,0.118,0.365,81.067,153196,4
Bangarang (feat. Sirah),Skrillex,brostep,433884,0.716,0.972,7,-2.302,1,0.196,0.0145,3.22e-05,0.317,0.576,110.026,215253,4
Better Off Alone,Kai Wachi,brostep,0,0.536,0.782,2,-3.164,0,0.0539,0.0498,0.00914,0.0773,0.183,150.131,291635,4
Breakn' a Sweat,Skrillex,brostep,2032,0.596,0.921,11,-2.5,0,0.074,0.0049,0.00019,0.536,0.232,139.969,301987,4
Chicken Soup,Skrillex,brostep,2765,0.823,0.815,11,-3.947,1,0.134,0.00129,0.0494,0.599,0.474,125.989,207293,4
Cold Hearted,Seven Lions,brostep,479337,0.436,0.938,2,-3.534,1,0.0917,0.000521,0.00907,0.344,0.131,149.993,272951,4
Cold Skin - INTERCOM Remix,Seven Lions,brostep,122684,0.42,0.641,7,-5.11,0,0.0474,0.0194,0.00012,0.166,0.141,75.229,288024,4
Don’t Go (with Justin Bieber & Don Toliver),Skrillex,brostep,10642,0.689,0.695,11,-5.22,1,0.0429,0.019,0,0.123,0.359,75.05,168253,4
Don’t Lie (feat. KARRA),Tisoki,brostep,2899838,0.86,0.805,9,-2.524,0,0.108,0.0286,0.00812,0.487,0.797,150.061,196000,4
Ease My Mind,Skrillex,brostep,3556,0.404,0.753,8,-2.986,0,0.0656,0.0649,0,0.281,0.207,150.147,302520,4
First of the Year (Equinox),Skrillex,brostep,259975,0.429,0.948,5,-3.657,0,0.227,0.00711,0.0148,0.0812,0.55,115.785,261517,3
Foolish Of Me (feat. Jonathan Mendelsohn),Seven Lions,brostep,23076,0.379,0.689,11,-5.455,0,0.0745,0.146,0,0.326,0.347,179.99,186667,4
Gravity,SLANDER,brostep,169958,0.631,0.862,2,-3.642,0,0.0999,0.153,0.00109,0.107,0.39,149.939,364800,4
HUMBLE. - SKRILLEX REMIX,Skrillex,brostep,501455,0.901,0.934,11,-2.345,1,0.273,0.00794,7.68e-05,0.194,0.868,150.037,156800,4
Happier,Marshmello,brostep,214289,0.687,0.792,5,-2.749,1,0.0452,0.191,0,0.167,0.671,100.015,214290,4
Here With Me,Marshmello,brostep,156346,0.791,0.565,5,-3.933,0,0.0439,0.0623,0,0.156,0.181,99.961,156347,4
IT HURTS!,San Holo,brostep,31630,0.483,0.632,2,-5.624,1,0.0351,0.0419,0.000622,0.422,0.363,146.936,228125,4
Kill EVERYBODY,Skrillex,brostep,252665,0.788,0.874,0,-3.336,1,0.0805,0.00219,0.00231,0.0998,0.629,126.988,297986,4
Kill EVERYBODY - Bare Noize Remix,Skrillex,brostep,307153,0.594,0.947,0,-3.904,1,0.0519,0.00133,0.108,0.305,0.362,140.043,281122,4
Kyoto (feat. Sirah),Skrillex,brostep,384308,0.605,0.92,4,-2.298,0,0.0713,0.0012,0.000596,0.483,0.219,174.974,200787,4
Leave Before You Love Me (with Jonas Brothers),Marshmello,brostep,2222212,0.721,0.738,7,-4.77,1,0.0403,0.00226,4.41e-06,0.118,0.637,119.976,154983,4
Love Is Gone - Danny Olson Remix,SLANDER,brostep,213463,0.246,0.539,7,-6.327,1,0.0408,0.0104,0.000132,0.094,0.194,153.597,213463,4
Make It Bun Dem,Skrillex,brostep,213180,0.556,0.881,7,-2.224,1,0.082,0.00119,0,0.0709,0.337,104.973,213697,1
My Cloud,Grabbitz,brostep,3132374,0.754,0.938,8,-5.874,1,0.0612,0.321,4.62e-05,0.0889,0.505,144.074,187963,4
OK Not To Be OK,Marshmello,brostep,159862,0.743,0.837,1,-5.025,0,0.0649,0.0172,0,0.0743,0.263,103.072,159863,4
One Thing Right,Marshmello,brostep,122525,0.659,0.625,4,-2.253,1,0.045,0.0644,0,0.582,0.442,88.042,181824,4
One Thing Right - PMP Remix,Marshmello,brostep,1310470,0.564,0.715,6,-4.631,0,0.163,0.0415,0,0.0923,0.386,169.98,228706,4
Purple Lamborghini (with Rick Ross),Skrillex,brostep,2853,0.457,0.899,10,-2.591,0,0.132,0.0019,0,0.831,0.298,147.268,215510,4
Ragga Bomb,Skrillex,brostep,15092,0.595,0.961,7,-3.781,1,0.31,0.0282,0,0.271,0.61,174.071,258827,4
Recess,Skrillex,brostep,237653,0.658,0.93,5,-2.912,0,0.141,0.0236,0,0.578,0.132,104.018,237680,4
Red Lips (feat. Sam Bruno) - Skrillex Remix,Good Times Ahead,brostep,17187,0.528,0.983,8,-3.133,1,0.146,0.000518,0.000324,0.18,0.141,144.981,223448,4
Right In,Skrillex,brostep,53347,0.636,0.802,2,-2.168,1,0.167,0.00631,4.14e-05,0.059,0.335,139.815,180400,4
Rock 'n' Roll (Will Take You to the Mountain),Skrillex,brostep,567997,0.713,0.971,0,-1.264,1,0.381,0.00228,2.05e-05,0.242,0.676,128.064,284130,4
Ruffneck - Full Flex,Skrillex,brostep,2788,0.646,0.97,5,-1.64,1,0.129,0.000244,0.00483,0.0668,0.325,140.145,226286,4
Run Cried the Crawling,Protohype,brostep,2319668,0.646,0.703,8,-4.154,1,0.0344,0.418,0.00996,0.138,0.176,108.735,238345,3
Scary Monsters and Nice Sprites,Skrillex,brostep,560350,0.523,0.944,7,-3.581,0,0.0837,0.00336,0.557,0.119,0.324,139.997,243354,4
Scary Monsters and Nice Sprites - Noisia Remix,Skrillex,brostep,204154,0.6,0.871,7,-4.108,0,0.235,0.00207,0.3,0.127,0.639,140.144,204154,4
Scary Monsters and Nice Sprites - Zedd Remix,Skrillex,brostep,357876,0.93,0.641,7,-3.719,0,0.346,0.000911,0.0637,0.572,0.345,127.994,357877,4
Scatta (feat. Foreign Beggars & Bare Noize),Skrillex,brostep,363902,0.618,0.928,0,-5.19,1,0.211,0.0154,3.95e-06,0.201,0.37,140.031,234891,4
Scream Saver,Subtronics,brostep,427770,0.644,0.88,10,0.91,0,0.274,0.0225,0.544,0.575,0.415,75.021,230400,4
Shady Intentions (feat. Tori Levett),NGHTMRE,brostep,185316,0.499,0.865,10,-4.898,0,0.0468,0.0984,0.000712,0.497,0.489,158.021,182279,4
Star Glide,MUZZ,brostep,307140,0.42,0.964,7,-1.397,1,0.107,7.18e-05,0.000274,0.543,0.0716,174.881,307199,4
Still Getting It,Foreign Beggars,brostep,714,0.589,0.955,5,-4.81,0,0.116,0.00551,0.00103,0.369,0.661,140.068,240012,4
Still Looking - CESQEAUX Remix,San Holo,brostep,189200,0.617,0.803,6,-6.015,1,0.0858,0.133,5.5e-05,0.0902,0.643,150.051,189200,4
Summit (feat. Ellie Goulding),Skrillex,brostep,375914,0.692,0.773,6,-3.739,1,0.0359,0.226,0.0104,0.108,0.486,139.989,373987,4
Taste of You,Rezz,brostep,1522101,0.667,0.679,0,-6.616,1,0.0475,0.0064,5.28e-05,0.17,0.32,100.054,167606,4
The Devil's Den,Skrillex,brostep,169035,0.616,0.946,1,-2.876,1,0.0687,0.00075,0.0777,0.355,0.322,127.992,292907,4
Tongue Tied (with YUNGBLUD & blackbear) - HiGuys Remix,Marshmello,brostep,275099,0.516,0.805,1,-7.227,0,0.145,0.00716,3.43e-06,0.0588,0.346,149.982,275200,4
Too Much,Party Favor,brostep,219242,0.612,0.89,1,-5.582,1,0.0628,0.00151,0.868,0.0894,0.397,127.013,219242,4
Try It Out,Skrillex,brostep,229108,0.423,0.943,0,-2.808,1,0.498,0.0227,0,0.0798,0.165,139.48,229213,4
Try It Out - Put Em up Mix,Skrillex,brostep,0,0.446,0.975,2,-2.329,0,0.163,0.00719,0.289,0.214,0.178,139.93,322286,4
We Rise,San Holo,brostep,268880,0.747,0.491,6,-6.043,1,0.0639,0.197,1.77e-05,0.0837,0.827,145.034,266483,4
24/7,The Neighbourhood,modern alternative rock,219799,0.587,0.744,7,-4.611,0,0.0742,0.00213,0.00181,0.114,0.236,118.962,219973,4
Afraid,The Neighbourhood,modern alternative rock,764280,0.464,0.701,6,-5.693,0,0.0411,0.00892,0.309,0.335,0.356,83.996,251187,4
Be My Mistake,The 1975,modern alternative rock,1540118,0.572,0.155,6,-14.405,1,0.0344,0.835,0.000137,0.0906,0.0949,109.923,256689,3
Beat Take 1 (feat. Ghostface Killah),The Neighbourhood,modern alternative rock,207781,0.582,0.615,0,-5.98,0,0.247,0.347,0.000182,0.103,0.354,171.907,207960,4
Blue,The Neighbourhood,modern alternative rock,190032,0.56,0.598,5,-8.386,0,0.0388,0.524,0.698,0.172,0.388,82.991,190133,4
BooHoo,The Neighbourhood,modern alternative rock,763783,0.696,0.838,5,-9.299,0,0.0361,0.0621,8.42e-05,0.0967,0.66,139.977,191120,4
Cherry Flavoured,The Neighbourhood,modern alternative rock,833264,0.617,0.574,6,-9.768,1,0.0276,0.23,0.0105,0.0983,0.396,91.769,208453,4
Chip Chrome,The Neighbourhood,modern alternative rock,123751,0.205,0.739,6,-13.072,1,0.0546,0.961,0.937,0.339,0.0385,79.988,31045,4
Compass,The Neighbourhood,modern alternative rock,167929,0.7,0.82,5,-5.499,0,0.0329,0.238,0.318,0.658,0.667,109.998,167960,4
Cry Baby,The Neighbourhood,modern alternative rock,235160,0.581,0.656,4,-4.891,0,0.0294,0.00269,2.78e-06,0.101,0.338,108.033,235160,4
Daddy Issues,The Neighbourhood,modern alternative rock,17401394,0.588,0.521,10,-9.461,1,0.0329,0.0678,0.149,0.123,0.337,85.012,260173,4
Devil's Advocate,The Neighbourhood,modern alternative rock,744623,0.662,0.681,11,-8.152,0,0.0315,0.0321,0.139,0.508,0.864,98.004,186307,4
Dreamin (with blackbear),The Score,modern alternative rock,0,0.609,0.726,1,-3.947,0,0.108,0.00252,0,0.0745,0.616,79.967,198640,4
Dust,The Neighbourhood,modern alternative rock,417520,0.348,0.442,1,-7.676,0,0.0637,0.0971,5.31e-05,0.112,0.0674,198.227,208827,4
Fake It Til You Make It,DREAMERS,modern alternative rock,567584,0.634,0.861,9,-3.874,0,0.0387,0.0341,6.67e-06,0.0744,0.708,139.988,204453,4
Flowers,The Neighbourhood,modern alternative rock,197477,0.559,0.6,0,-7.002,1,0.0248,0.0179,0.0163,0.204,0.299,100.029,197693,4
Heaven,The Neighbourhood,modern alternative rock,205156,0.55,0.716,2,-7.403,0,0.0399,0.0617,0.00516,0.134,0.273,75.012,205240,4
Hell or High Water,The Neighbourhood,modern alternative rock,557881,0.572,0.32,9,-11.841,1,0.0299,0.962,0.00598,0.165,0.627,120.875,139587,4
Here We Go Again,The Neighbourhood,modern alternative rock,515195,0.51,0.527,8,-9.148,1,0.0292,0.6,0.317,0.545,0.418,143.913,257720,4
I See You,MISSIO,modern alternative rock,3485499,0.466,0.781,1,-6.76,1,0.0567,0.000483,0.000141,0.0713,0.383,169.97,228613,4
Kill Us All (feat. Denzel Curry),The Neighbourhood,modern alternative rock,161744,0.547,0.639,2,-6.958,1,0.117,0.0137,0,0.305,0.399,90.098,161947,4
Livin' In a Dream (feat. Nipsey Hussle),The Neighbourhood,modern alternative rock,195003,0.584,0.779,3,-5.656,0,0.0721,0.259,0.00606,0.28,0.518,94.841,195000,4
Lost in Translation,The Neighbourhood,modern alternative rock,759507,0.568,0.891,0,-5.786,1,0.0376,0.000896,0.000137,0.357,0.522,104.954,190227,4
Middle of Somewhere,The Neighbourhood,modern alternative rock,683667,0.508,0.394,9,-9.472,0,0.0252,0.716,0,0.158,0.337,92.055,171053,4
Money Run Low,The Score,modern alternative rock,185466,0.651,0.933,7,-3.978,0,0.0457,0.0203,0,0.306,0.798,134.048,185467,4
Nervous,The Neighbourhood,modern alternative rock,244899,0.589,0.614,0,-7.528,0,0.0426,0.0213,0.165,0.31,0.318,119.837,245000,4
Noise,The Neighbourhood,modern alternative rock,200030,0.625,0.85,6,-3.776,0,0.0294,0.0164,0.339,0.105,0.736,108.997,200467,4
Oh Caroline,The 1975,modern alternative rock,88320,0.646,0.85,2,-5.466,1,0.0428,0.363,4.01e-05,0.0994,0.819,96.538,212568,4
Our House (The Mess We Made),You Me At Six,modern alternative rock,219870,0.633,0.766,0,-6.696,1,0.0445,0.0078,0.00286,0.252,0.394,133.015,220528,4
Over the Influence,The Neighbourhood,modern alternative rock,239757,0.333,0.487,7,-8.169,1,0.0342,0.147,0.0751,0.0801,0.155,188.908,220760,3
Paradise,The Neighbourhood,modern alternative rock,209577,0.677,0.716,2,-5.791,0,0.0348,0.209,0.0465,0.248,0.304,83.004,209600,4
Pretty Boy,The Neighbourhood,modern alternative rock,1637792,0.578,0.386,6,-11.464,1,0.0278,0.208,0.0453,0.307,0.569,154.902,234093,4
Reflections,The Neighbourhood,modern alternative rock,5000022,0.648,0.594,11,-7.027,0,0.0293,0.114,0.0462,0.116,0.544,113.983,244013,4
River,Bishop Briggs,modern alternative rock,512480,0.733,0.477,2,-6.737,0,0.0687,0.302,2.97e-06,0.0579,0.545,62.507,216133,4
Roll Call,The Neighbourhood,modern alternative rock,250083,0.562,0.542,0,-7.221,1,0.053,0.00932,0.348,0.635,0.26,78.031,250400,4
Sadderdaze,The Neighbourhood,modern alternative rock,78456,0.414,0.527,4,-4.749,0,0.0287,0.00971,5.05e-05,0.145,0.306,120.009,245827,4
Scary Love,The Neighbourhood,modern alternative rock,222690,0.595,0.636,5,-5.981,0,0.0312,9.45e-05,0.0529,0.196,0.147,112.008,222667,4
Silver Lining,The Neighbourhood,modern alternative rock,717424,0.562,0.53,2,-7.665,1,0.0286,0.0226,0.00419,0.106,0.391,122.92,179453,4
Sing To Me,MISSIO,modern alternative rock,759312,0.55,0.872,2,-4.742,0,0.0588,0.0864,0.000291,0.0617,0.618,142.041,189920,4
Softcore,The Neighbourhood,modern alternative rock,3291967,0.575,0.568,9,-5.509,0,0.03,0.0484,0.000417,0.286,0.37,93.986,206280,4
Stargazing,The Neighbourhood,modern alternative rock,867939,0.512,0.483,0,-7.798,1,0.0298,0.00304,0.0011,0.12,0.367,160.009,217027,4
Stuck with Me,The Neighbourhood,modern alternative rock,258080,0.538,0.742,9,-6.365,0,0.0521,0.018,0.014,0.152,0.425,165.951,258227,4
Sweater Weather,The Neighbourhood,modern alternative rock,5395544,0.612,0.807,10,-2.81,1,0.0336,0.0495,0.0177,0.101,0.398,124.053,240400,4
TOOTIMETOOTIMETOOTIME,The 1975,modern alternative rock,904719,0.667,0.824,8,-5.867,1,0.0665,0.177,0.0152,0.0933,0.518,114.998,207851,4
Take on the World,You Me At Six,modern alternative rock,271306,0.557,0.532,2,-6.467,1,0.0307,0.16,4.42e-06,0.0999,0.122,103.992,271307,4
The Beach,The Neighbourhood,modern alternative rock,4784662,0.245,0.64,2,-7.426,0,0.0608,0.131,8.11e-06,0.0766,0.105,135.739,255133,4
The Kid I Used to Know,Arrested Youth,modern alternative rock,145795,0.639,0.776,9,-4.61,1,0.0829,0.0731,1.97e-06,0.18,0.267,160.101,145801,4
The Kid I Used to Know - WiDE AWAKE Remix,Arrested Youth,modern alternative rock,2782652,0.59,0.85,1,-5.402,0,0.0575,0.0152,6.79e-06,0.0898,0.235,79.944,183000,4
The Mono-Tones,The Neighbourhood,modern alternative rock,295167,0.627,0.685,10,-6.871,1,0.0272,0.0534,0.756,0.096,0.552,96.989,214693,4
The Shining,The Neighbourhood,modern alternative rock,429239,0.627,0.685,10,-6.871,1,0.0272,0.0534,0.756,0.096,0.552,96.989,214693,4
Tobacco Sunburst,The Neighbourhood,modern alternative rock,1187006,0.413,0.474,5,-11.472,1,0.0328,0.0419,0.508,0.384,0.446,111.01,296813,4
Unfair,The Neighbourhood,modern alternative rock,440643,0.477,0.572,8,-7.328,1,0.0319,0.00708,0.784,0.144,0.0414,194.033,146867,4
Void,The Neighbourhood,modern alternative rock,203571,0.534,0.582,5,-7.912,1,0.0401,0.047,0.0328,0.0883,0.346,84.183,203667,4
Wires,The Neighbourhood,modern alternative rock,162401,0.568,0.569,7,-6.013,0,0.0329,0.0004,0.102,0.342,0.266,72.991,193080,4
Yellow Box,The Neighbourhood,modern alternative rock,7767281,0.598,0.575,0,-11.6,0,0.0484,0.0776,0.798,0.0925,0.268,106.972,182760,4
You Get Me So High,The Neighbourhood,modern alternative rock,611785,0.551,0.881,7,-6.099,0,0.0542,0.186,0.0791,0.152,0.387,88.036,153000,4
24/7,The Neighbourhood,modern alternative rock,219799,0.587,0.744,7,-4.611,0,0.0742,0.00213,0.00181,0.114,0.236,118.962,219973,4
Afraid,The Neighbourhood,modern alternative rock,764280,0.464,0.701,6,-5.693,0,0.0411,0.00892,0.309,0.335,0.356,83.996,251187,4
Be My Mistake,The 1975,modern alternative rock,1540118,0.572,0.155,6,-14.405,1,0.0344,0.835,0.000137,0.0906,0.0949,109.923,256689,3
Beat Take 1 (feat. Ghostface Killah),The Neighbourhood,modern alternative rock,207781,0.582,0.615,0,-5.98,0,0.247,0.347,0.000182,0.103,0.354,171.907,207960,4
Blue,The Neighbourhood,modern alternative rock,190032,0.56,0.598,5,-8.386,0,0.0388,0.524,0.698,0.172,0.388,82.991,190133,4
BooHoo,The Neighbourhood,modern alternative rock,763783,0.696,0.838,5,-9.299,0,0.0361,0.0621,8.42e-05,0.0967,0.66,139.977,191120,4
Cherry Flavoured,The Neighbourhood,modern alternative rock,833264,0.617,0.574,6,-9.768,1,0.0276,0.23,0.0105,0.0983,0.396,91.769,208453,4
Chip Chrome,The Neighbourhood,modern alternative rock,123751,0.205,0.739,6,-13.072,1,0.0546,0.961,0.937,0.339,0.0385,79.988,31045,4
Compass,The Neighbourhood,modern alternative rock,167929,0.7,0.82,5,-5.499,0,0.0329,0.238,0.318,0.658,0.667,109.998,167960,4
Cry Baby,The Neighbourhood,modern alternative rock,235160,0.581,0.656,4,-4.891,0,0.0294,0.00269,2.78e-06,0.101,0.338,108.033,235160,4
Daddy Issues,The Neighbourhood,modern alternative rock,17401394,0.588,0.521,10,-9.461,1,0.0329,0.0678,0.149,0.123,0.337,85.012,260173,4
Devil's Advocate,The Neighbourhood,modern alternative rock,744623,0.662,0.681,11,-8.152,0,0.0315,0.0321,0.139,0.508,0.864,98.004,186307,4
Dreamin (with blackbear),The Score,modern alternative rock,0,0.609,0.726,1,-3.947,0,0.108,0.00252,0,0.0745,0.616,79.967,198640,4
Dust,The Neighbourhood,modern alternative rock,417520,0.348,0.442,1,-7.676,0,0.0637,0.0971,5.31e-05,0.112,0.0674,198.227,208827,4
Fake It Til You Make It,DREAMERS,modern alternative rock,567584,0.634,0.861,9,-3.874,0,0.0387,0.0341,6.67e-06,0.0744,0.708,139.988,204453,4
Flowers,The Neighbourhood,modern alternative rock,197477,0.559,0.6,0,-7.002,1,0.0248,0.0179,0.0163,0.204,0.299,100.029,197693,4
Heaven,The Neighbourhood,modern alternative rock,205156,0.55,0.716,2,-7.403,0,0.0399,0.0617,0.00516,0.134,0.273,75.012,205240,4
Hell or High Water,The Neighbourhood,modern alternative rock,557881,0.572,0.32,9,-11.841,1,0.0299,0.962,0.00598,0.165,0.627,120.875,139587,4
Here We Go Again,The Neighbourhood,modern alternative rock,515195,0.51,0.527,8,-9.148,1,0.0292,0.6,0.317,0.545,0.418,143.913,257720,4
I See You,MISSIO,modern alternative rock,3485499,0.466,0.781,1,-6.76,1,0.0567,0.000483,0.000141,0.0713,0.383,169.97,228613,4
Kill Us All (feat. Denzel Curry),The Neighbourhood,modern alternative rock,161744,0.547,0.639,2,-6.958,1,0.117,0.0137,0,0.305,0.399,90.098,161947,4
Livin' In a Dream (feat. Nipsey Hussle),The Neighbourhood,modern alternative rock,195003,0.584,0.779,3,-5.656,0,0.0721,0.259,0.00606,0.28,0.518,94.841,195000,4
Lost in Translation,The Neighbourhood,modern alternative rock,759507,0.568,0.891,0,-5.786,1,0.0376,0.000896,0.000137,0.357,0.522,104.954,190227,4
Middle of Somewhere,The Neighbourhood,modern alternative rock,683667,0.508,0.394,9,-9.472,0,0.0252,0.716,0,0.158,0.337,92.055,171053,4
Money Run Low,The Score,modern alternative rock,185466,0.651,0.933,7,-3.978,0,0.0457,0.0203,0,0.306,0.798,134.048,185467,4
Nervous,The Neighbourhood,modern alternative rock,244899,0.589,0.614,0,-7.528,0,0.0426,0.0213,0.165,0.31,0.318,119.837,245000,4
Noise,The Neighbourhood,modern alternative rock,200030,0.625,0.85,6,-3.776,0,0.0294,0.0164,0.339,0.105,0.736,108.997,200467,4
Oh Caroline,The 1975,modern alternative rock,88320,0.646,0.85,2,-5.466,1,0.0428,0.363,4.01e-05,0.0994,0.819,96.538,212568,4
Our House (The Mess We Made),You Me At Six,modern alternative rock,219870,0.633,0.766,0,-6.696,1,0.0445,0.0078,0.00286,0.252,0.394,133.015,220528,4
Over the Influence,The Neighbourhood,modern alternative rock,239757,0.333,0.487,7,-8.169,1,0.0342,0.147,0.0751,0.0801,0.155,188.908,220760,3
Paradise,The Neighbourhood,modern alternative rock,209577,0.677,0.716,2,-5.791,0,0.0348,0.209,0.0465,0.248,0.304,83.004,209600,4
Pretty Boy,The Neighbourhood,modern alternative rock,1637792,0.578,0.386,6,-11.464,1,0.0278,0.208,0.0453,0.307,0.569,154.902,234093,4
Reflections,The Neighbourhood,modern alternative rock,5000022,0.648,0.594,11,-7.027,0,0.0293,0.114,0.0462,0.116,0.544,113.983,244013,4
River,Bishop Briggs,modern alternative rock,512480,0.733,0.477,2,-6.737,0,0.0687,0.302,2.97e-06,0.0579,0.545,62.507,216133,4
Roll Call,The Neighbourhood,modern alternative rock,250083,0.562,0.542,0,-7.221,1,0.053,0.00932,0.348,0.635,0.26,78.031,250400,4
Sadderdaze,The Neighbourhood,modern alternative rock,78456,0.414,0.527,4,-4.749,0,0.0287,0.00971,5.05e-05,0.145,0.306,120.009,245827,4
Scary Love,The Neighbourhood,modern alternative rock,222690,0.595,0.636,5,-5.981,0,0.0312,9.45e-05,0.0529,0.196,0.147,112.008,222667,4
Silver Lining,The Neighbourhood,modern alternative rock,717424,0.562,0.53,2,-7.665,1,0.0286,0.0226,0.00419,0.106,0.391,122.92,179453,4
Sing To Me,MISSIO,modern alternative rock,759312,0.55,0.872,2,-4.742,0,0.0588,0.0864,0.000291,0.0617,0.618,142.041,189920,4
Softcore,The Neighbourhood,modern alternative rock,3291967,0.575,0.568,9,-5.509,0,0.03,0.0484,0.000417,0.286,0.37,93.986,206280,4
Stargazing,The Neighbourhood,modern alternative rock,867939,0.512,0.483,0,-7.798,1,0.0298,0.00304,0.0011,0.12,0.367,160.009,217027,4
Stuck with Me,The Neighbourhood,modern alternative rock,258080,0.538,0.742,9,-6.365,0,0.0521,0.018,0.014,0.152,0.425,165.951,258227,4
Sweater Weather,The Neighbourhood,modern alternative rock,5395544,0.612,0.807,10,-2.81,1,0.0336,0.0495,0.0177,0.101,0.398,124.053,240400,4
TOOTIMETOOTIMETOOTIME,The 1975,modern alternative rock,904719,0.667,0.824,8,-5.867,1,0.0665,0.177,0.0152,0.0933,0.518,114.998,207851,4
Take on the World,You Me At Six,modern alternative rock,271306,0.557,0.532,2,-6.467,1,0.0307,0.16,4.42e-06,0.0999,0.122,103.992,271307,4
The Beach,The Neighbourhood,modern alternative rock,4784662,0.245,0.64,2,-7.426,0,0.0608,0.131,8.11e-06,0.0766,0.105,135.739,255133,4
The Kid I Used to Know,Arrested Youth,modern alternative rock,145795,0.639,0.776,9,-4.61,1,0.0829,0.0731,1.97e-06,0.18,0.267,160.101,145801,4
The Kid I Used to Know - WiDE AWAKE Remix,Arrested Youth,modern alternative rock,2782652,0.59,0.85,1,-5.402,0,0.0575,0.0152,6.79e-06,0.0898,0.235,79.944,183000,4
The Mono-Tones,The Neighbourhood,modern alternative rock,295167,0.627,0.685,10,-6.871,1,0.0272,0.0534,0.756,0.096,0.552,96.989,214693,4
The Shining,The Neighbourhood,modern alternative rock,429239,0.627,0.685,10,-6.871,1,0.0272,0.0534,0.756,0.096,0.552,96.989,214693,4
Tobacco Sunburst,The Neighbourhood,modern alternative rock,1187006,0.413,0.474,5,-11.472,1,0.0328,0.0419,0.508,0.384,0.446,111.01,296813,4
Unfair,The Neighbourhood,modern alternative rock,440643,0.477,0.572,8,-7.328,1,0.0319,0.00708,0.784,0.144,0.0414,194.033,146867,4
Void,The Neighbourhood,modern alternative rock,203571,0.534,0.582,5,-7.912,1,0.0401,0.047,0.0328,0.0883,0.346,84.183,203667,4
Wires,The Neighbourhood,modern alternative rock,162401,0.568,0.569,7,-6.013,0,0.0329,0.0004,0.102,0.342,0.266,72.991,193080,4
Yellow Box,The Neighbourhood,modern alternative rock,7767281,0.598,0.575,0,-11.6,0,0.0484,0.0776,0.798,0.0925,0.268,106.972,182760,4
You Get Me So High,The Neighbourhood,modern alternative rock,611785,0.551,0.881,7,-6.099,0,0.0542,0.186,0.0791,0.152,0.387,88.036,153000,4
A New Beginning,Yasumu,lo-fi study,143378,0.695,0.287,0,-14.608,1,0.0499,0.771,0.904,0.362,0.379,128.028,143379,4
Adrift,Kurt Stewart,lo-fi study,124173,0.587,0.0548,6,-22.15,0,0.0345,0.616,0.827,0.0999,0.233,109.905,124174,4
At Night,Yasumu,lo-fi study,128004,0.68,0.114,1,-23.789,0,0.0472,0.894,0.858,0.113,0.0786,110.009,128057,4
At the Sea,Yasumu,lo-fi study,178839,0.619,0.0936,9,-16.143,0,0.0513,0.858,0.938,0.0825,0.329,77.051,178839,4
Beyond,kyu,lo-fi study,120000,0.364,0.316,2,-13.86,1,0.146,0.799,0.917,0.171,0.0381,100.019,120000,3
companion,hi jude,lo-fi study,138000,0.547,0.377,11,-15.64,1,0.0362,0.68,0.945,0.0703,0.0537,80.032,138000,4
haven,steezy prime,lo-fi study,152727,0.629,0.171,2,-17.328,1,0.0556,0.885,0.969,0.101,0.264,88.011,152727,4
morning moon,Kanisan,lo-fi study,136687,0.585,0.172,9,-15.14,0,0.0668,0.732,0.918,0.0971,0.0484,79.939,136687,4
Brighter Days,Yasumu,lo-fi study,143114,0.757,0.113,9,-25.791,1,0.0834,0.715,0.912,0.389,0.154,107.952,129306,3
Bring The Rain,steezy prime,lo-fi study,135529,0.56,0.132,5,-18.225,1,0.0286,0.964,0.923,0.0685,0.28,85.068,135529,4
Clouds,Kayba,lo-fi study,266666,0.636,0.0581,5,-17.576,1,0.0402,0.869,0.925,0.125,0.329,72.096,133333,4
Creating Memories,Yasumu,lo-fi study,124391,0.719,0.181,7,-14.264,0,0.0693,0.768,0.94,0.103,0.101,82.024,124390,4
Day's End,steezy prime,lo-fi study,319998,0.359,0.0535,2,-19.794,1,0.0753,0.903,0.91,0.102,0.0664,179.982,106667,3
